idcode,date,wordcount,author,title
loc.ark:/13960/t9d518v6h,1915,7406,"Guthrie, Kenneth Sylvan,","Perronik, the 'innocent';"
uc2.ark:/13960/t8mc8tx3w,1915,69935,"Proctor, Gertrude Amelia.",Gleams of scarlet
uc2.ark:/13960/t1fj2c84f,1915,45742,"Cunninghame Graham, R. B.",Hope
nyp.33433074797451,1915,44122,"Younge, Leigh,",Golden grain
uc2.ark:/13960/t05x26w11,1915,79752,"Birmingham, George A.,",Minnie's bishop
nyp.33433076079353,1915,64054,"Hay, James,",The man who forgot
mdp.39015006987484,1915,96995,"Zanardi Landi, Karoline Franziska M",The secret of an empress
nyp.33433076060395,1915,89729,"Parrish, Randall,",Beyond the frontier;
uc2.ark:/13960/t5v699w0s,1915,87950,"Benson, Arthur Christopher,",Father Payne
uc2.ark:/13960/t80k2dz61,1915,119142,"Bowen, Marjorie,","""Because of these things ..."""
nyp.33433081853008,1915,42183,"Davis, Richard Harding,","""Somewhere in France,"""
nyp.33433075744247,1915,78459,"Bower, B. M.,",The Flying U's last stand
nyp.33433076047855,1915,68000,"Reeve, Arthur B.",The gold of the gods
uc2.ark:/13960/t6251h899,1915,30431,"Gleason, Arthur,",With the first war ambulance in Belgium;
uc1.b3727420,1915,114332,"White, Stewart Edward,",The gray dawn
nyp.33433076072002,1915,92489,"Johnston, Mary,",The fortunes of Garin
uc2.ark:/13960/t7br8rp8c,1915,78953,"Tremlett, Horace,",Looking for Grace
nyp.33433076092430,1915,149143,"Howard, George Fitzalan Bronson,",God's man;
uc2.ark:/13960/t1hh6fh46,1915,68104,"Dawe, Carlton,",The girl from Nippon
nyp.33433074812029,1915,68185,"Chester, George Randolph,",The enemy
nyp.33433074814975,1915,5308,"White, J. J.",Funabout Fords
nyp.33433074941802,1915,102361,"Castle, Agnes,",The haunted heart
mdp.39015023948717,1915,53700,"Quick, Herbert,",The Brown Mouse
uc1.31158003850400,1915,79179,"Barrie, J. M.",Peter and Wendy
dul1.ark:/13960/t0ft99k1b,1915,74736,"Grogan, Gerald,",A drop in infinity
uc2.ark:/13960/t6sx65k77,1915,179221,"Churchill, Winston,",A far country
uc2.ark:/13960/t7wm15553,1915,98900,"Miller, George Ernest,",Colonel Berry's challenge;
mdp.39015048903515,1915,57489,"Marshall, Archibald,",Upsidonia
mdp.39015062994614,1915,81896,"Mabie, Hamilton Wright,",Stories new and old;
uc2.ark:/13960/t77s7kp8b,1915,113199,"Mackenzie, Compton,",Plashers Mead
mdp.39015016873724,1915,94541,"Moore, George,",Muslin
uc1.b3578940,1915,66657,"Blackwood, Algernon,",The empty house
umn.319510024638086,1915,39771,"Rockwood, Roy.","Dave Dashaway, air champion, or, Wizard work in the clouds"
mdp.39015063945458,1915,91208,"Parker, Gilbert,",The money master;
uc2.ark:/13960/t8df6pd80,1915,62815,"Mathews, Basil,","John Williams, the shipbuilder"
nyp.33433082347661,1915,45901,"Kay, Ross.",Dodging the North sea mines
nyp.33433075753248,1915,52578,"Stringer, Arthur,",The prairie wife
nyp.33433082539713,1915,40061,"Drake, Robert L.,","The boy allies under two flags, or, Sweeping the enemy from the sea"
uc2.ark:/13960/t8gf0qn1h,1915,76543,"Stringer, Arthur,",The hand of peril
nyp.33433082520127,1909,111562,"Hawthorne, Julian,",The lock and key library;
nyp.33433044831901,1915,8757,"Dalrymple, Leona,",Jimsy
uc2.ark:/13960/t1wd3q53s,1916,18565,"Andrews, Mary Raymond Shipman,",Old glory
nyp.33433081993184,1916,127137,"Johnson, Owen,",The woman gives
uc2.ark:/13960/t8pc2w339,1916,68774,"Cory, Abram Edward,",The trail to the hearts of men;
nyp.33433082486022,1916,43421,"Bourget, Paul,",The night cometh
uc2.ark:/13960/t2c825v7x,1916,108755,"Vachell, Horace Annesley,",The triumph of Tim
nyp.33433076076144,1916,66104,"Wells, Carolyn.",The bride of a moment
loc.ark:/13960/t4jm3468d,1916,30532,"Lindsay, Vachel,","A handy guide for beggars, especially those of the poetic fraternity"
nyp.33433074879598,1916,27596,"Locke, William John,",Viviette
uc2.ark:/13960/t6n010m4q,1916,39745,"Richardson, Anna Steese.",Adventures in thrift
mdp.39015022670056,1916,84335,"Clifford, Hugh Charles,",The further side of silence
mdp.39015063928108,1916,116161,"Ward, Humphry,",Lady Connie
uc2.ark:/13960/t5t729c9s,1916,41148,"Gould, Elizabeth Lincoln,",Cap'n Gid
nyp.33433076071384,1916,46177,"Hammond, Lily Hardy,",In the garden of delight
uc2.ark:/13960/t5r787s2m,1916,42803,"Turner, Ethel,",John of Daunt
uc2.ark:/13960/t6j108p1h,1916,80200,"Masefield, John,",Multitude and solitude
mdp.39015038916741,1916,53271,"Conrad, Joseph,",The Nigger of the Narcissus; a tale of the forecastle
uc1.b4083209,1916,94219,"Kuprin, A. I.",The duel
mdp.39015021276038,1916,88906,"Nicholson, Meredith,",The proof of the pudding
uc2.ark:/13960/t7np20046,1916,52415,"Cable, Boyd,",Action front
nyp.33433076057730,1916,124904,"Watts, Mary Stanbery,",The rudder;
inu.39000005923334,1916,41099,"Cole, Mabel Cook,",Philippine folk tales
mdp.39015067075609,1916,78844,"France, Anatole,","Works, in an English translation"
uc2.ark:/13960/t49p2wk73,1916,79920,"Davis, Richard Harding,",The novels and stories of Richard Harding Davis
uc2.ark:/13960/t1jh3dk8s,1916,38701,"Dunsany, Edward John Moreton Drax Plunkett,",Tales of wonder
nyp.33433074878764,1916,96296,"Lowndes, Marie Belloc,",Good old Anna
uc2.ark:/13960/t5p845r8f,1916,53659,"Sherman, Charles,",Only relatives invited
mdp.39015023532867,1916,66112,"Wells, Carolyn.",The bride of a moment
nyp.33433074842158,1916,103955,"Cobb, Irvin S.",Local color
uva.x030809276,1916,51067,"Williamson, C. N.",Where the path breaks
wu.89100114107,1916,35879,"Mills, Arthur,",With my regiment from Aisne to La Bassée
wu.89099779670,1916,70630,"Davis, Richard Harding,",The novels and stories of Richard Harding Davis
njp.32101063580185,1916,17988,"Andrews, Mary Raymond Shipman,",Old glory
uc2.ark:/13960/t06w98x89,1916,45106,"Andreyev, Leonid,",The little angel
nyp.33433076084478,1914,119940,"Hughes, Rupert,",Clipped wings
coo.31924022149045,1916,72822,"Davis, Richard Harding,",The novels and stories of Richard Harding Davis
uva.x001993164,1916,32746,"Buchan, John,",The power-house
uc2.ark:/13960/t5k933492,1916,58453,"Kingsley, Charles,",The Water-Babies
mdp.39015002725482,1916,25949,"Ferber, Edna,",Personality plus;
nyp.33433074863105,1916,61590,"Hewlett, Maurice,",Love and Lucy
nyp.33433074941885,1916,100169,"Castle, Agnes,",Wind's will
uc2.ark:/13960/t0vq2tr48,1916,83216,"Beach, Rex,",The crimson gardenia
uc2.ark:/13960/t24b2zp86,1916,112138,"Stoughton Holbourn, Ian Bernard,",The child of the moat
nyp.33433074863030,1916,31445,"Hewlett, Maurice,",Frey and his wife
uc2.ark:/13960/t2g739f4q,1916,78331,"Bower, B. M.",The flying-u's last stand
nyp.33433075757520,1916,100942,"Watson, John Reay,",The Hamstead mystery
uc2.ark:/13960/t9c53fs1q,1916,63416,"Scott, John Reed,",The cab of the sleeping horse
uc2.ark:/13960/t6639m241,1916,23541,"French, Harry W.",The lance of Kanana;
uc2.ark:/13960/t1wd3rh07,1916,73300,"Locke, Sumner,",Samaritan Mary
nyp.33433076048606,1916,21595,"Rhodes, Eugene Manlove,",The desire of the moth
uc2.ark:/13960/t4zg6hs06,1916,146760,"Stratton-Porter, Gene,",Michael O'Halloran
uc1.b4103592,1917,80758,"Oppenheim, E. Phillips",The traitors
uc1.b4103593,1917,111616,"Oppenheim, E. Phillips",Mysterious Mr. Sabin
mdp.39076002790090,1917,40417,"Hayes, Clair W.","The boy allies at Verdun, or, Saving France from the enemy"
uc2.ark:/13960/t3902141v,1917,100057,"Beresford, J. D.",House-mates
mdp.39015066277370,1917,83664,"Maupassant, Guy de,",The complete works of Guy de Maupassant
nyp.33433082530159,1917,1311,"Field, Louise A.",Peter Rabbit and his ma
uc2.ark:/13960/t3125st2r,1917,107842,"Kerr, Doris Boake,",Painted clay
uc2.ark:/13960/t0ht2hx56,1917,95556,"Sidgwick, Alfred,",Salt of the earth
uc2.ark:/13960/t7vm45q8j,1917,92705,"Sidgwick, Ethel,",Herself
mdp.39015030763232,1917,169358,"Meredith, George,",The ordeal of Richard Feverel;
nyp.33433076036700,1917,61520,"Rollins, Montgomery.",The village pest
nnc1.cu13147501,1917,41339,"Richards, Laura Elizabeth Howe,",Five minute stories
wu.89100115104,1917,46154,"Huard, Frances Wilson,",My home in the field of mercy
mdp.39015063939022,1917,41525,"Little, Frances,",Camp Jolly;
njp.32101054938350,1917,155405,<blank>,The Harvard classics shelf of fiction
nyp.33433076044811,1917,20355,"Alla, Ogal,",A romance of the Sawtooth
uc2.ark:/13960/t58c9tz3s,1917,114450,"Barrie, J. M.",Sentimental Tommy
njp.32101054938418,1917,133114,<blank>,The Harvard classics shelf of fiction
njp.32101073390880,1917,80450,"Lagerlöf, Selma,",The wonderful adventures of Nils
coo.31924026713267,1917,102672,"Garshin, V. M.",The signal
nyp.33433074876099,1917,97514,"Mackay, Isabel Ecclestone,",Up the hill and over
nyp.33433074836119,1917,76087,"Cocke, Sarah Johnson.",The master of the hills;
mdp.39015030759214,1917,78150,"Croker, B. M.",The road to Mandalay
mdp.39015003533059,1917,70801,"Chekhov, Anton Pavlovich,","The party, and other stories"
mdp.39015002753286,1917,69136,"Sabatini, Rafael,",The snare
uc2.ark:/13960/t5k932t3q,1917,35102,"Train, Ethel,",Bringing out Barbara
mdp.39015035528630,1917,63496,"Lefevre, Edwin,",To the last penny
mdp.39015030032554,1917,47454,"Fisher, Dorothy Canfield,",Understood Betsy
nyp.33433074927017,1917,88233,"Benson, E. F.",The tortoise
uc2.ark:/13960/t18k77b3w,1917,25958,"Evans, Caradoc,",Capel Sion
nyp.33433074875893,1917,127872,"McKenna, Stephen,","Sonia, between two worlds"
uc2.ark:/13960/t9r20td1k,1917,26604,"Fox, John,",In Happy Valley
uc2.ark:/13960/t5n877157,1917,52240,"Swinton, E. D.",The great tab dope
uva.x001651995,1917,99580,"Cooper, James Fenimore,",The spy
uc1.b3315654,1917,107818,"Chambers, Robert W.",The dark star
nyp.33433075817688,1917,83904,"Dumas, Alexandre,",The Neapolitan lovers
uc2.ark:/13960/t7zk57g0b,1917,63295,"Adams, Samuel Hopkins,",Our square and the people in it
uc2.ark:/13960/t6348jj12,1917,77320,"Bjelke-Petersen, Marie.",The captive singer
uc2.ark:/13960/fk1td9n70k,1917,72646,"Anderson, Sherwood,",Marching men
uc2.ark:/13960/t4wh2gq5h,1917,87003,"Ridge, W. Pett",The amazing years
nnc1.1002193833,1917,66742,"Miller, Lewis B.,",Saddles and lariats;
nyp.33433074810320,1917,64578,"Piper, Margaret Rebecca.",Sylvia Arden decides
nyp.33433076094279,1917,53435,"Kofoed, William H.",Mirage
nyp.33433074929245,1917,66126,"Bottome, Phyllis,",The second fiddle
nyp.33433070489640,1917,63562,"Art͡ybashev, Mikhail Petrovich,",Tales of the revolution
nyp.33433075762124,1917,76850,"Vachell, Horace Annesley,",Fishpingle;
mdp.39015063549607,1917,107241,"Connor, Ralph,",The major
uc2.ark:/13960/t4qj78s82,1917,81805,"James, Henry,",The ivory tower
uc2.ark:/13960/t3st7gp4c,1917,133561,"Steel, Flora Annie Webster,",Mistress of men
nyp.33433076047574,1917,26403,"Robbins, Mabel Hotchkiss.",The heart of a mother-to-be
uc2.ark:/13960/t6057f54c,1918,100029,<blank>,Atlantic narratives;
nyp.33433082361878,1918,56940,"Kelland, Clarence Budington,","Mark Tidd, manufacturer"
njp.32101063691156,1918,76815,"Freeman, Mary Eleanor Wilkins,",Edgewater people
uc2.ark:/13960/t3125wn18,1918,29105,"Rinehart, Mary Roberts,",Tenting to-night;
uc2.ark:/13960/t87h1g29r,1918,26870,"James, Henry,",Gabrielle de Bergerac
mdp.39015059410103,1918,56010,"Noyes, Alfred,",Walking shadows;
nyp.33433076094345,1918,88595,"Knibbs, Henry Herbert,",Jim Waring of Sonora-town
nyp.33433075766885,1918,149807,"Phillpotts, Eden,",The spinners
nyp.33433074854849,1918,54422,"Elder, Orville,",Mickey Peck
mdp.39015016781281,1918,84237,"Jordan, Elizabeth Garver,",The wings of youth;
uc2.ark:/13960/t9h41m50c,1918,83250,"Ingersoll, Will E.",The road that led home;
nyp.33433074787627,1918,92759,"Fox, Frances Barton,",The heart of Arethusa
uc2.ark:/13960/fk1fj29d2c,1918,47100,"Fuller, Henry Blake,",On the stairs
mdp.39015063915667,1918,69893,"Barton, George,",The mystery of the red flame
nyp.33433075765630,1918,64749,"Tracy, Louis,",Diana of the moorland
mdp.39015063919024,1918,79485,"Birmingham, George A.,",The search party
mdp.39015062202943,1918,40037,"Bosher, Kate Langley,",Kitty Canary;
nyp.33433076049489,1918,4887,"Pettit, A. Judson",The last enemy
nyp.33433076047806,1918,26256,"Vorse, Mary Heaton,",I've come to stay
nyp.33433076047715,1918,62729,"Reeve, Arthur B.",The Panama plot
yale.39002007592646,1918,145553,"Thomas, William Isaac,",The Polish peasant in Europe and America; monograph of an immigrant group
nyp.33433075751689,1918,81121,"Snaith, J. C.",The time spirit;
uc2.ark:/13960/t7hq3sw4v,1918,54376,"Colum, Padraic,",The adventures of Odysseus and the tale of Troy
nyp.33433074845953,1918,47491,"Daviess, Maria Thompson.",The golden bird
nyp.33433076038888,1918,58876,"White, Stewart Edward,",Simba
uc2.ark:/13960/t75t3hs63,1918,71065,"Beecham, John Charles.",The argus pheasant
loc.ark:/13960/t6252fk4g,1918,37387,"Huard, Frances Wilson,",With those who wait
uc2.ark:/13960/t8rb6xh2d,1918,233832,"White, William Allen,",In the heart of a fool
uc2.ark:/13960/t9s17v83s,1918,86574,"Johnston, Mary,",Foes;
nnc2.ark:/13960/t6j106838,1918,31108,"Duhamel, Georges,",The new book of martyrs
mdp.39015005605053,1918,55960,"Gorky, Maksim,",Creatures that once were men
njp.32101064787540,1918,71576,"Beecham, John Charles.",The argus pheasant
mdp.39015011506139,1918,104638,"Lewis, Wyndham,",Tarr
nyp.33433076074321,1918,57202,"Lincoln, Natalie Sumner,",The three strings
nyp.33433082539630,1918,39501,"Bates, Gordon.",The khaki boys at the front
uc1.b4089210,1918,64088,"Henry, O.,",Sixes and sevens
uc2.ark:/13960/t52f7mn78,1918,97694,"Hood, Robert Allison.",The chivalry of Keith Leicester
uc1.b4104271,1918,46091,"Fuller, Henry Blake,",On the stairs
uc1.$b744314,1918,17974,"Spin, pseud.",Short flights with the cloud cavalry
pst.000006678180,1905,143362,"Hichens, Robert,",The call of the blood
mdp.39015031307948,1918,82342,"Train, Arthur,",Mortmain
uc2.ark:/13960/t4rj4988x,1918,46425,"Corcoran, Brewer,",The Boy Scouts of Kendallville
uc1.b3578853,1918,68942,"Chambers, Robert W.",The laughing girl
nyp.33433076054679,1918,69055,"Ostrander, Isabel,",Island of intrigue
nyp.33433074881073,1918,132378,"Marshall, Archibald,",The greatest of these
uc2.ark:/13960/t08w3901k,1918,52170,"Bacon, Josephine Daskam,",On our hill
nyp.33433076053325,1918,82725,"Post, Melville Davisson,","Uncle Abner, master of mysteries"
nyp.33433076054877,1918,54851,"Robertson, David Taylor.",By paths they know not
nyp.33433082486113,1918,105240,"Blasco Ibáñez, Vicente,",The four horsemen of the Apocalypse
uc2.ark:/13960/t06w98z59,1918,113724,"Shaw, Bernard,",The irrational knot
nyp.33433074835772,1919,80018,"Bell, Pearl Doles.",Her elephant man
mdp.39015005711984,1919,106458,"Trollope, Anthony,",Framley parsonage
uc2.ark:/13960/t2f766j16,1906,53169,"Henry, O.,",The four million
uc2.ark:/13960/t14m93b0n,1919,66309,"Davies, E. Chivers",Tales of Serbian life
nyp.33433074942461,1919,64792,"Carter, Jefferson.",Madam Constantia;
nyp.33433076050362,1919,31568,"Paine, Albert Bigelow,",Dwellers in Arcady
uc1.$b744325,1919,49890,"Cable, Boyd.",Air men o' war
pst.000006387976,1919,94515,"Art͡sybashev, M.",Sanine
uc2.ark:/13960/t6pz59632,1919,119854,"Marshall, Archibald,",The eldest son
njp.32101063606857,1919,73192,"Kirby, Elizabeth.",Little Miss Muffet
uc2.ark:/13960/t5bc3v575,1919,85553,"Tarbell, Ida M.",The rising of the tide;
mdp.39015002715194,1919,58280,"Richardson, Dorothy M.",Interim
njp.32101068605771,1918,18519,"Wharton, Edith,",The Marne
nyp.33433075764591,1919,41010,"Tarkington, Booth,",Ramsey Milholland
njp.32101064753666,1919,75547,"Ward, Humphry,",Cousin Philip
nyp.33433076044423,1919,53481,"Scott, Mansfield.",Behind red curtains
nc01.ark:/13960/t1sf3w32w,1919,42925,"Beston, Henry,",The firelight fairy book
mdp.39015030719143,1919,83691,"Sutcliffe, Halliwell,",Lonesome heights
nyp.33433076079387,1919,68636,"Hay, James,",The winning clue
mdp.39015004184324,1919,78994,"Chesterton, G. K.",The innocence of Father Brown
uc2.ark:/13960/t3ws8kb7j,1919,53505,"Scott, Mansfield.",Behind red curtains
nyp.33433048832632,1919,39546,"Baum, L. Frank",The magic of Oz
nyp.33433076042963,1919,46558,"Meigs, Cornelia,",The pool of stars
uc1.31158004896394,1919,65259,"Dumas, Alexandre,",The black tulip
uc2.ark:/13960/fk2g73785r,1919,19950,"Eastman, Elaine Goodale,",Indian legends retold
mdp.39015063960135,1919,9414,"Van Dyke, Henry,",The broken soldier and the maid of France
uc2.ark:/13960/t1vd6rf3m,1919,40420,"Korolenko, Vladimir Galaktionovich,",Birds of heaven
uc1.$b630870,1919,26652,"Sloane, Julia M.",The smiling hill-top
inu.30000007097086,1919,47606,"O'Donnell, Elliott,",Haunted places in England
nyp.33433082291000,1919,50440,"Young, Clarence.","The motor boys on the border; or, Sixty nuggets of gold"
uc2.ark:/13960/t2k64gs1s,1919,79442,"Swinnerton, Frank,",September
uc2.ark:/13960/t04x58753,1919,68608,"Somerville, E. Œ.",In Mr. Knox's country
uc1.b3872974,1919,103017,"Hichens, Robert,","Snake-bite, and other stories"
loc.ark:/13960/t2z32fz0r,1919,19336,"Thrift, Tim,",Tim talks
nyp.33433075826135,1919,84546,"Guillaumin, Emile,",The life of a simple man
uc2.ark:/13960/t3125v74x,1919,134975,"Young, Francis Brett,",The young physician
nyp.33433074946843,1919,60379,"Clouston, J. Storer",The man from the clouds
nyp.33433074939236,1919,64892,"Beresford, J. D.",The Jervaise comedy
nyp.33433076051345,1919,43450,"Maniates, Belle Kanaris",Penny of Top Hill trail
mdp.39015059377898,1919,93601,"Hergesheimer, Joseph,",The three black Pennys;
njp.32101068608114,1919,106707,"Blasco Ibáñez, Vicente,",Blood and sand;
nyp.33433082547195,1919,66760,"Gross, Mark S.",Double-eagles
mdp.39015065980669,1919,106847,"Conrad, Joseph,",The arrow of gold
nyp.33433067266365,1919,40328,"Korolenko, Vladimir Galaktionovich,",Birds of heaven
mdp.39015005769859,1919,67101,"Hergesheimer, Joseph,",Java Head
uc2.ark:/13960/t5p845r7z,1919,106507,"Clifford, W. K.,",Miss Fingal
ien.35556007745987,1919,57150,<blank>,Aucassin & Nicolette
uc2.ark:/13960/t1dj5bx7t,1919,40163,"O'Kelly, Seumas,",The golden barque and The weaver's grave
uc2.ark:/13960/t88g8js1r,1919,37574,"O'Grady, Standish,",In the gates of the North
uc2.ark:/13960/t7jq0wm36,1919,76042,"Desmond, Shaw,",Democracy
mdp.39015078575654,1920,20415,"Burnett, Frances Hodgson,",Barty Crusoe and his man Saturday
uc2.ark:/13960/t25b00q17,1920,70291,"Jones, Susan Carleton,",The La Chance mine mystery
nyp.33433075861959,1920,113417,"Wylie, I. A. R.",Children of storm
uc2.ark:/13960/t78s4kj2t,1920,68392,"Cather, Willa,",Youth and the bright Medusa
uc2.ark:/13960/t73t9f58t,1920,24877,"Bosschère, Jean de,",The city curious
nyp.33433075753255,1920,77985,"Stringer, Arthur,",The prairie mother
nyp.33433074806310,1920,34734,"Wynne, Madeline Yale,",An ancestral invasion
nyp.33433074876149,1920,48238,"McKean, George Burdon,",Making good;
uc2.ark:/13960/t7vm45v0g,1920,139964,"Maxwell, W. B.","For better, for worse"
mdp.39015003679845,1920,7378,"Galsworthy, John,",Awakening
uc2.ark:/13960/t9668bg71,1920,97963,"Goldring, Douglas,",Margot's progress
nyp.33433074840905,1920,71612,"Croy, Homer,",Turkey Bowman
uc1.31158001136422,1920,25291,"Hall, Henry Rushton.",Days before history
uva.x004198278,1920,53241,"Davis, Richard Harding,","Van Bibber, and others"
